t,x,y,z,v_x,v_y,v_z,M
135.84109441094404,4023728.2025169875,-5037281.306698647,564015.2718213734,1522.5413631696374,-1007.3728489963531,151.50076769723074,98405.61695616973
136.20109201092004,4024276.377878045,-5037644.011127166,564069.818817152,1522.8982117454325,-1007.6659057723699,151.54019982304396,98279.61779617814
136.56108961089603,4024824.682351403,-5038006.821831614,564124.3800968012,1523.2586598747039,-1007.9632763703335,151.58012324810298,98153.61863618654
136.92108721087203,4025373.1172343707,-5038369.740366702,564178.9558373878,1523.6227157826038,-1008.2649705057698,151.62053908528296,98027.61947619494
137.28108481084803,4025921.6838272256,-5038732.768290649,564233.54621638,1523.9903877269583,-1008.5709979336596,151.66144845193912,97901.62031620335
137.64108241082403,4026470.3834332232,-5039095.907165192,564288.1514116488,1524.3616839984327,-1008.8813684486325,151.70285246992913,97775.62115621175
138.00108001080002,4027019.21735861,-5039459.1585556,564342.7716014703,1524.7366129206978,-1009.1960918851644,151.74475226563558,97649.62199622016
138.36107761077602,4027568.186912635,-5039822.524030691,564397.4069645266,1525.1151828505974,-1009.5151781177738,151.7871489699886,97523.62283622856
138.72107521075202,4028117.293407561,-5040186.005162844,564452.057679908,1525.4974021783175,-1009.8386370612211,151.83004371848872,97397.62367623697
139.08107281072802,4028666.538158678,-5040549.603528017,564506.7239271142,1525.8832793275558,-1010.1664786707087,151.8734376512297,97271.62451624537
139.44107041070401,4029215.922484314,-5040913.320705756,564561.4058860561,1526.2728227556922,-1010.4987129420817,151.91733191292167,97145.62535625377
139.80106801068,4029765.4477058486,-5041277.158279213,564616.1037370579,1526.6660409539613,-1010.8353499120313,151.96172765291442,97019.62619626218
140.161065610656,4030315.1151477234,-5041641.117835163,564670.817660858,1527.0629424476253,-1011.176399658298,152.00662602522064,96893.62703627058
140.521063210632,4030864.9261374553,-5042005.200964015,564725.5478386114,1527.4635357961486,-1011.521872299877,152.0520281885396,96767.62787627899
140.881060810608,4031414.882005649,-5042369.409259828,564780.2944518909,1527.867829593372,-1011.8717779972251,152.09793530628073,96641.62871628739
141.241058410584,4031964.9840860097,-5042733.7443203265,564835.0576826888,1528.275832467691,-1012.2261269524679,152.1443485465875,96515.6295562958
141.60105601056,4032515.233715354,-5043098.2077469155,564889.8377134192,1528.6875530822322,-1012.5849294096098,152.19126908236146,96389.6303963042
141.961053610536,4033065.6322336243,-5043462.801144696,564944.6347269191,1529.103000135032,-1012.9481956547439,152.2386980912863,96263.6312363126
142.321051210512,4033616.1809839006,-5043827.526122478,564999.4489064502,1529.5221823592183,-1013.3159360162643,152.28663675585221,96137.63207632101
142.681048810488,4034166.8813124127,-5044192.384292797,565054.2804357009,1529.94510852319,-1013.6881608650796,152.3350862633804,96011.63291632941
143.041046410464,4034717.7345685535,-5044557.377271933,565109.1294987879,1530.3717874307997,-1014.0648806148268,152.38404780604762,95885.63375633782
143.40104401044,4035268.7421048917,-5044922.506679919,565163.9962802579,1530.8022279215384,-1014.4461057220888,152.43352258091105,95759.63459634622
143.761041610416,4035819.9052771847,-5045287.774140562,565218.8809650895,1531.236438870719,-1014.8318466866103,152.48351178993317,95633.63543635463
144.12103921039198,4036371.2254443914,-5045653.181281456,565273.783738695,1531.6744291896634,-1015.2221140515185,152.534016640007,95507.63627636303
144.48103681036798,4036922.703968685,-5046018.729733999,565328.7047869216,1532.116207825889,-1015.6169184035418,152.58503834298125,95381.63711637144
144.84103441034398,4037474.3422154672,-5046384.421133407,565383.6442960543,1532.5617837632979,-1016.016270373233,152.63657811568584,95255.63795637984
145.20103201031998,4038026.1415533796,-5046750.257118733,565438.6024528166,1533.011166022366,-1016.4201806351919,152.6886371799575,95129.63879638824
145.56102961029598,4038578.103354318,-5047116.239332877,565493.5794443728,1533.4643636603348,-1016.82865990829,152.7412167626656,95003.63963639665
145.92102721027197,4039130.228993446,-5047482.36942261,565548.5754583301,1533.921385771403,-1017.2417189558972,152.79431809573802,94877.64047640505
146.28102481024797,4039682.519849207,-5047848.649038583,565603.5906827397,1534.382241486921,-1017.6593685861095,152.84794241618738,94751.64131641346
146.64102241022397,4040234.977303338,-5048215.079835347,565658.6253060994,1534.846939975585,-1018.0816196519777,152.90209096613725,94625.64215642186
147.00102001019997,4040787.6027408843,-5048581.663471368,565713.6795173548,1535.3154904436333,-1018.5084830517388,152.95676499284875,94499.64299643027
147.36101761017596,4041340.3975502127,-5048948.4016090445,565768.7535059015,1535.7879021350443,-1018.9399697290481,153.01196574874706,94373.64383643867
147.72101521015196,4041893.3631230234,-5049315.295914721,565823.847461587,1536.264184331735,-1019.376090673213,153.06769449144835,94247.64467644707
148.08101281012796,4042446.5008543655,-5049682.348058707,565878.9615747125,1536.7443463537606,-1019.816856919428,153.1239524837868,94121.64551645548
148.44101041010396,4042999.81214265,-5050049.559715294,565934.0960360348,1537.2283975595178,-1020.2622795490126,153.1807409938417,93995.64635646388
148.80100801007995,4043553.2983896644,-5050416.932562771,565989.2510367677,1537.716347345946,-1020.7123696896492,153.23806129496495,93869.64719647229
149.16100561005595,4044106.9610005855,-5050784.468283441,566044.426768585,1538.2082051487316,-1021.1671385156232,153.2959146658085,93743.64803648069
149.52100321003195,4044660.801383994,-5051152.168563636,566099.6234236213,1538.7039804425146,-1021.6265972480647,153.35430239035216,93617.6488764891
149.88100081000795,4045214.8209518883,-5051520.03509374,566154.8411944747,1539.2036827410952,-1022.0907571551927,153.4132257579315,93491.6497164975
150.24099840998394,4045769.0211196993,-5051888.069568198,566210.0802742082,1539.7073215976418,-1022.5596295525587,153.47268606326605,93365.6505565059
150.60099600995994,4046323.403306304,-5052256.273685541,566265.340856352,1540.2149066049012,-1023.0332258032945,153.53268460648744,93239.65139651431
150.96099360993594,4046877.96893404,-5052624.649148396,566320.6231349054,1540.72644739541,-1023.51155731836,153.59322269316803,93113.65223652271
151.32099120991194,4047432.7194287195,-5052993.197663508,566375.9273043383,1541.2419536417071,-1023.9946355567932,153.6543016343496,92987.65307653112
151.68098880988794,4047987.6562196435,-5053361.920941757,566431.253559594,1541.7614350565473,-1024.482472025962,153.71592274657212,92861.65391653952
152.04098640986393,4048542.7807396185,-5053730.820698173,566486.6020960907,1542.2849013931177,-1024.9750782818169,153.77808735190297,92735.65475654793
152.40098400983993,4049098.0944249677,-5054099.898651954,566541.9731097232,1542.8123624452544,-1025.4724659291473,153.84079677796612,92609.65559655633
152.76098160981593,4049653.5987155484,-5054469.156526486,566597.3667968656,1543.343828047661,-1025.9746466218373,153.90405235797166,92483.65643656474
153.12097920979193,4050209.2950547654,-5054838.59604936,566652.7833543727,1543.8793080761286,-1026.4816320631244,153.96785543074543,92357.65727657314
153.48097680976792,4050765.184889586,-5055208.218952387,566708.2229795826,1544.4188124477578,-1026.9934340058599,154.03220734075893,92231.65811658154
153.84097440974392,4051321.2696705563,-5055578.026971619,566763.6858703181,1544.9623511211807,-1027.510064252771,154.09710943815938,92105.65895658995
154.20097200971992,4051877.550851813,-5055948.021847365,566819.1722248893,1545.5099340967868,-1028.0315346567245,154.16256307880002,91979.65979659835
154.56096960969592,4052434.029891102,-5056318.205324214,566874.6822420952,1546.061571416948,-1028.5578571209926,154.22856962427062,91853.66063660676
154.92096720967191,4052990.7082497915,-5056688.579151044,566930.2161212264,1546.6172731662468,-1029.08904359952,154.29513044192814,91727.66147661516
155.2809648096479,4053547.587392888,-5057059.145081047,566985.7740620665,1547.1770494717052,-1029.6251060971936,154.36224690492764,91601.66231662357
155.6409624096239,4054104.668789051,-5057429.904871749,567041.3562648942,1547.7409105030163,-1030.1660566701132,154.4299203922535,91475.66315663197
156.0009600095999,4054661.953910609,-5057800.860285021,567096.9629304864,1548.3088664727757,-1030.711907425865,154.49815228875065,91349.66399664037
156.3609576095759,4055219.4442335744,-5058172.013087106,567152.5942601191,1548.8809276367163,-1031.2626705237963,154.56694398515614,91223.66483664878
156.7209552095519,4055777.1412376603,-5058543.36504863,567208.2504555702,1549.4571042939435,-1031.8183581752915,154.63629687813096,91097.66567665718
157.0809528095279,4056335.0464062947,-5058914.917944628,567263.9317191212,1550.0374067871726,-1032.3789826440516,154.70621237029204,90971.66651666559
157.4409504095039,4056893.1612266367,-5059286.673554556,567319.6382535599,1550.6218455029677,-1032.9445562463745,154.77669187024438,90845.66735667399
157.8009480094799,4057451.487189593,-5059658.633662318,567375.3702621824,1551.2104308719825,-1033.5150913514376,154.84773679261355,90719.6681966824
158.1609456094559,4058010.025789832,-5060030.800056275,567431.1279487947,1551.8031733692019,-1034.090600381582,154.91934855807833,90593.6690366908
158.5209432094319,4058568.7785258032,-5060403.174529272,567486.9115177158,1552.4000835141867,-1034.6710958125989,154.99152859340361,90467.6698766992
158.8809408094079,4059127.7468997496,-5060775.758878657,567542.721173779,1553.001171871319,-1035.2565901740186,155.0642783314735,90341.67071670761
159.2409384093839,4059686.9324177257,-5061148.554906294,567598.557122335,1553.6064490500494,-1035.8470960494,155.13759921132467,90215.67155671601
159.60093600935988,4060246.336589614,-5061521.564418591,567654.4195692532,1554.215925705146,-1036.442626076624,155.21149267817992,90089.67239672442
159.96093360933588,4060805.96092914,-5061894.789226512,567710.3087209248,1554.8296125369454,-1037.0431929481872,155.28596018348205,89963.67323673282
160.32093120931188,4061365.8069538907,-5062268.231145604,567766.2247842643,1555.4475202916055,-1037.6488094114984,155.3610031849278,89837.67407674123
160.68092880928788,4061925.876185329,-5062641.891996007,567822.1679667124,1556.0696597613596,-1038.259488269178,155.43662314650223,89711.67491674963
161.04092640926388,4062486.1701488127,-5063015.7736024875,567878.1384762377,1556.6960417847724,-1038.875242379358,155.5128215385132,89585.67575675804
161.40092400923987,4063046.690373608,-5063389.8777944455,567934.1365213394,1557.3266772469985,-1039.496084655985,155.58959983762622,89459.67659676644
161.76092160921587,4063607.438392909,-5063764.206405941,567990.1623110495,1557.9615770800415,-1040.1220280691248,155.66695952689935,89333.67743677484
162.12091920919187,4064168.4157438534,-5064138.761275715,568046.216054935,1558.6007522630157,-1040.75308564527,155.74490209581847,89207.67827678325
162.48091680916787,4064729.623967541,-5064513.544247206,568102.2979631001,1559.2442138224103,-1041.3892704676487,155.82342904033294,89081.67911679165
162.84091440914386,4065291.064609049,-5064888.557168575,568158.408246189,1559.891972832354,-1042.030595676536,155.90254186289118,88955.67995680006
163.20091200911986,4065852.739217449,-5065263.801892722,568214.5471153877,1560.5440404148821,-1042.6770744695682,155.98224207247677,88829.68079680846
163.56090960909586,4066414.649345827,-5065639.280277309,568270.7147824268,1561.2004277402066,-1043.3287201020576,156.06253118464468,88703.68163681687
163.92090720907186,4066976.796551297,-5066014.994184781,568326.9114595836,1561.8611460269856,-1043.985545887311,156.14341072155784,88577.68247682527
164.28090480904785,4067539.182395022,-5066390.945482385,568383.1373596844,1562.5262065425977,-1044.6475651969504,156.2248822120239,88451.68331683367
164.64090240902385,4068101.808442229,-5066767.136042194,568439.3926961075,1563.1956206034163,-1045.3147914612348,156.30694719153232,88325.68415684208
165.00090000899985,4068664.6762622283,-5067143.567741125,568495.6776827847,1563.8693995750862,-1045.9872381693856,156.3896072022915,88199.68499685048
165.36089760897585,4069227.7874284303,-5067520.242460961,568551.9925342046,1564.547554872803,-1046.6649188699134,156.47286379326664,88073.68583685889
165.72089520895184,4069791.1435183645,-5067897.1620883765,568608.3374654144,1565.2300979615934,-1047.347847170948,156.55671852021734,87947.68667686729
166.08089280892784,4070354.746113696,-5068274.328514952,568664.7126920227,1565.9170403565984,-1048.0360367405694,156.64117294573586,87821.6875168757
166.44089040890384,4070918.5968002453,-5068651.743637201,568721.1184302018,1566.6083936233576,-1048.7295013071432,156.72622863928538,87695.6883568841
166.80088800887984,4071482.6971680042,-5069029.409356591,568777.5548966903,1567.304169378097,-1049.428254659656,156.81188717723882,87569.6891968925
167.16088560885584,4072047.048811157,-5069407.327579563,568834.0223087956,1568.004379288017,-1050.1323106480552,156.89815014291761,87443.69003690091
167.52088320883183,4072611.653328096,-5069785.500217553,568890.5208843962,1568.7090350715844,-1050.8416831835902,156.98501912663107,87317.69087690931
167.88088080880783,4073176.512321443,-5070163.929187022,568947.0508419444,1569.4181484988246,-1051.5563862391566,157.0724957257158,87191.69171691772
168.24087840878383,4073741.627398065,-5070542.616409467,569003.612400469,1570.131731391618,-1052.2764338496418,157.1605815445755,87065.69255692612
168.60087600875983,4074307.000169094,-5070921.56381145,569060.2057795775,1570.8497956239958,-1053.0018401122747,157.24927819472103,86939.69339693453
168.96087360873582,4074872.6322499476,-5071300.773324621,569116.8311994587,1571.5723531224414,-1053.7326191869772,157.33858729481076,86813.69423694293
169.32087120871182,4075438.525260345,-5071680.246885737,569173.4888808855,1572.2994158661909,-1054.4687852967172,157.42851047069135,86687.69507695134
169.68086880868782,4076004.680824328,-5072059.986436688,569230.1790452177,1573.0309958875373,-1055.210352727866,157.51904935543854,86561.69591695974
170.04086640866382,4076571.1005702796,-5072439.993924517,569286.9019144039,1573.7671052721369,-1055.957335830557,157.61020558939845,86435.69675696814
170.40086400863981,4077137.786130943,-5072820.271301446,569343.6577109847,1574.507756159317,-1056.7097490190476,157.70198082022915,86309.69759697655
170.7608616086158,4077704.739143441,-5073200.8205248965,569400.4466580951,1575.252960742388,-1057.4676067720836,157.79437670294254,86183.69843698495
171.1208592085918,4078271.9612492966,-5073581.643557515,569457.2689794675,1576.0027312689542,-1058.2309236332655,157.88739489994643,86057.69927699336
171.4808568085678,4078839.4540944514,-5073962.742367195,569514.1248994336,1576.757080041231,-1058.9997142114196,157.98103708108704,85931.70011700176
171.8408544085438,4079407.219329285,-5074344.118927101,569571.014642928,1577.5160194163605,-1059.7739931809685,158.07530492369182,85805.70095701017
172.2008520085198,4079975.2586086364,-5074725.775215691,569627.9384354906,1578.279561806733,-1060.5537752823082,158.17020011261243,85679.70179701857
172.5608496084958,4080543.5735918223,-5075107.713216743,569684.8965032687,1579.0477196803083,-1061.3390753221843,158.26572434026826,85553.70263702697
172.9208472084718,4081112.165942658,-5075489.934919378,569741.8890730207,1579.8205055609405,-1062.1299081740733,158.36187930669007,85427.70347703538
173.2808448084478,4081681.037329478,-5075872.44231808,569798.9163721179,1580.5979320287045,-1062.9262887785665,158.4586667195641,85301.70431704378
173.6408424084238,4082250.1894251555,-5076255.237412727,569855.9786285483,1581.3800117202256,-1063.7282321437553,158.55608829427638,85175.70515705219
174.0008400083998,4082819.6239071228,-5076638.322208612,569913.0760709186,1582.166757329012,-1064.535753345621,158.65414575395747,85049.70599706059
174.3608376083758,4083389.3424573923,-5077021.698716466,569970.208928457,1582.9581816057876,-1065.3488675284268,158.75284082952746,84923.706837069
174.7208352083518,4083959.346762577,-5077405.368952486,570027.3774310165,1583.75429735883,-1066.1675899051118,158.85217525974136,84797.7076770774
175.08083280832778,4084529.638513911,-5077789.334938355,570084.5818090775,1584.5551174543089,-1066.9919357576896,158.95215079123477,84671.7085170858
175.44083040830378,4085100.2194072716,-5078173.598701273,570141.8222937505,1585.360654816628,-1067.8219204376494,159.05276917856995,84545.70935709421
175.80082800827978,4085671.091143198,-5078558.162273979,570199.0991167788,1586.17092242877,-1068.6575593663586,159.15403218428213,84419.71019710261
176.16082560825578,4086242.2554269144,-5078943.027694774,570256.4125105422,1586.985933332642,-1069.4988680354704,159.25594157892635,84293.71103711102
176.52082320823177,4086813.7139683515,-5079328.19700755,570313.762708059,1587.8057006294262,-1070.3458620073332,159.3584991411244,84167.71187711942
176.88082080820777,4087385.468482166,-5079713.672261815,570371.1499429893,1588.6302374799316,-1071.1985569154037,159.46170665761238,84041.71271712783
177.24081840818377,4087957.5206877645,-5080099.455512716,570428.574449638,1589.4595571049483,-1072.0569684646625,159.56556592328832,83915.71355713623
177.60081600815977,4088529.8723093225,-5080485.548821069,570486.0364629575,1590.2936727856054,-1072.9211124320334,159.67007874126048,83789.71439714463
177.96081360813577,4089102.525075808,-5080871.954253381,570543.5362185508,1591.1325978637306,-1073.7910046668053,159.77524692289578,83663.71523715304
178.32081120811176,4089675.480721004,-5081258.673881878,570601.0739526745,1591.976345742213,-1074.666661091058,159.8810722878686,83537.71607716144
178.68080880808776,4090248.7409835276,-5081645.709784532,570658.649902242,1592.8249298853684,-1075.5480977000898,159.9875566642101,83411.71691716985
179.04080640806376,4090822.307606856,-5082033.064045086,570716.264304826,1593.6783638193083,-1076.4353305628506,160.0947018883578,83285.71775717825
179.40080400803976,4091396.182339346,-5082420.738753079,570773.917398662,1594.5366611323097,-1077.3283758223758,160.20250980520558,83159.71859718666
179.76080160801575,4091970.366934258,-5082808.7360038785,570831.609422651,1595.39983547519,-1078.2272496962255,160.31098226815394,83033.71943719506
180.12079920799175,4092544.8631497775,-5083197.057898701,570889.340616363,1596.2679005616828,-1079.1319684769253,160.42012113916084,82907.72027720347
180.48079680796775,4093119.6727490383,-5083585.706544644,570947.1112200398,1597.1408701688179,-1080.0425485324117,160.52992828879277,82781.72111721187
180.84079440794375,4093694.7975001456,-5083974.68405471,571004.921474598,1598.0187581373036,-1080.9590063064807,160.64040559627628,82655.72195722027
181.20079200791974,4094270.2391761984,-5084363.992547833,571062.7716216324,1598.901578371912,-1081.881358319239,160.75155494954984,82529.72279722868
181.56078960789574,4094845.999555313,-5084753.6341489125,571120.6619034191,1599.7893448418665,-1082.8096211675602,160.86337824531623,82403.72363723708
181.92078720787174,4095422.080420647,-5085143.610988832,571178.5925629183,1600.6820715812346,-1083.743811525542,160.97587738909507,82277.72447724549
182.28078480784774,4095998.4835604206,-5085533.925204495,571236.5638437782,1601.5797726893202,-1084.6839461449697,161.08905429527613,82151.72531725389
182.64078240782374,4096575.210767943,-5085924.578938847,571294.5759903374,1602.4824623310622,-1085.6300418557814,161.20291088717264,82025.7261572623
183.00078000779973,4097152.2638416337,-5086315.57434091,571352.6292476289,1603.3901547374337,-1086.5821155665374,161.31744909707533,81899.7269972707
183.36077760777573,4097729.6445850474,-5086706.913565802,571410.7238613823,1604.3028642058464,-1087.540184264893,161.4326708663067,81773.7278372791
183.72077520775173,4098307.354806898,-5087098.598774777,571468.8600780285,1605.220605100556,-1088.504265018075,161.5485781452758,81647.72867728751
184.08077280772773,4098885.3963210825,-5087490.632135242,571527.0381447017,1606.1433918530724,-1089.4743749733627,161.66517289353337,81521.72951729591
184.44077040770372,4099463.7709467052,-5087883.015820795,571585.2583092432,1607.0712389625721,-1090.4505313585703,161.78245707982745,81395.73035730432
184.80076800767972,4100042.480508103,-5088275.752011249,571643.520820205,1608.004160996314,-1091.4327514825357,161.90043268215936,81269.73119731272
185.16076560765572,4100621.5268348684,-5088668.842892663,571701.8259268524,1608.9421725900588,-1092.4210527356115,162.01910168784025,81143.73203732113
185.52076320763172,4101200.9117618757,-5089062.290657371,571760.1738791682,1609.885288448491,-1093.415452590161,162.1384660935479,81017.73287732953
185.88076080760771,4101780.637129305,-5089456.097504014,571818.5649278555,1610.833523345645,-1094.415968601056,162.25852790538408,80891.73371733793
186.2407584075837,4102360.7047826676,-5089850.2656375645,571876.9993243414,1611.7868921253337,-1095.4226184061806,162.3792891389324,80765.73455734634
186.6007560075597,4102941.1165728318,-5090244.797269362,571935.4773207803,1612.7454097015805,-1096.435419726938,162.5007518193164,80639.73539735474
186.9607536075357,4103521.874356047,-5090639.694617139,571993.9991700571,1613.7090910590555,-1097.4543903687613,162.6229179812584,80513.73623736315
187.3207512075117,4104102.979993969,-5091034.959905054,572052.5651257915,1614.6779512535143,-1098.4795482216277,162.74578966913853,80387.73707737155
187.6807488074877,4104684.435353689,-5091430.595363721,572111.1754423403,1615.6520054122404,-1099.5109112605787,162.86936893705433,80261.73791737996
188.0407464074637,4105266.2423077542,-5091826.603230241,572169.830374802,1616.6312687344916,-1100.5484975462416,162.99365784888093,80135.73875738836
188.4007440074397,4105848.402734198,-5092222.9857482305,572228.5301790197,1617.6157564919488,-1101.5923252253576,163.11865847833144,80009.73959739677
188.7607416074157,4106430.918516564,-5092619.745167857,572287.2751115846,1618.6054840291688,-1102.6424125313122,163.24437290901815,79883.74043740517
189.1207392073917,4107013.791543934,-5093016.883745865,572346.0654298401,1619.600466764042,-1103.698777784671,163.37080323451386,79757.74127741357
189.4807368073677,4107597.0237109526,-5093414.403745612,572404.901391885,1620.6007201882517,-1104.761439393719,163.49795155841397,79631.74211742198
189.8407344073437,4108180.6169178546,-5093812.307437098,572463.7832565771,1621.6062598677374,-1105.8304158550047,163.62581999439894,79505.74295743038
190.2007320073197,4108764.5730704926,-5094210.597096995,572522.711283537,1622.6171014431634,-1106.9057257538882,163.75441066629722,79379.74379743879
190.56072960729568,4109348.8940803627,-5094609.275008688,572581.6857331516,1623.633260630389,-1107.9873877650932,163.88372570814875,79253.74463744719
190.92072720727168,4109933.5818646327,-5095008.343462294,572640.7068665782,1624.6547532209438,-1109.0754206532647,164.01376726426895,79127.7454774556
191.28072480724768,4110518.6604971588,-5095407.576969275,572699.7604344763,1625.9812261908935,-1107.0886229732,163.94824552521868,79001.746317464
191.64072240722368,4111104.3129006326,-5095805.116438929,572758.7281168611,1627.6659720431264,-1101.47798290496,163.65218002758323,78875.7471574724
192.00072000719967,4111690.57293632,-5096200.635305166,572817.5892229006,1629.3569859851798,-1095.8629706939557,163.3561507194337,78749.74799748081
192.36071760717567,4112277.442863714,-5096594.131990884,572876.3437655675,1631.0542846707517,-1090.2435688719534,163.06015729350318,78623.74883748921
192.72071520715167,4112864.924948317,-5096985.604912678,572934.9917577241,1632.7578848402125,-1084.619759889969,162.76419944162612,78497.74967749762
193.08071280712767,4113453.0214616745,-5097375.0524808075,572993.5332121212,1634.4678033211476,-1078.9915261177366,162.4682768547309,78371.75051750602
193.44071040710367,4114041.734681406,-5097762.473099175,573051.9681413985,1636.1840570289057,-1073.3588498431707,162.17238922283232,78245.75135751443
193.80070800707966,4114631.0668912358,-5098147.865165289,573110.2965580837,1637.9066629671504,-1067.721713271824,161.87653623502393,78119.75219752283
194.16070560705566,4115221.020381025,-5098531.2270702375,573168.5184745925,1639.6356382284162,-1062.080098526343,161.58071757947044,77993.75303753123
194.52070320703166,4115811.5974468053,-5098912.5571986595,573226.6339032281,1641.3709999946698,-1056.433987645916,161.2849329433999,77867.75387753964
194.88070080700766,4116402.8003908093,-5099291.853928711,573284.642856181,1643.1127655378757,-1050.7833625857197,160.98918201309598,77741.75471754804
195.24069840698365,4116994.631521504,-5099669.115632038,573342.5453455286,1644.8609522205663,-1045.1282052163594,160.69346447389012,77615.75555755645
195.60069600695965,4117587.0931536225,-5100044.340673743,573400.341383235,1646.615577496416,-1039.468497323305,160.39778001015358,77489.75639756485
195.96069360693565,4118180.1876081987,-5100417.527412357,573458.03098115,1648.3766589108218,-1033.8042206063226,160.10212830528948,77363.75723757326
196.32069120691165,4118773.917212599,-5100788.674199808,573515.6141510098,1650.1442141014859,-1028.1353566789016,159.80650904172472,77237.75807758166
196.68068880688764,4119368.2843005555,-5101157.779381389,573573.0909044358,1651.9182607990062,-1022.4618870676767,159.51092190090196,77111.75891759006
197.04068640686364,4119963.291212201,-5101524.841295726,573630.4612529348,1653.6988168274695,-1016.7837932118454,159.21536656327132,76985.75975759847
197.40068400683964,4120558.940294102,-5101889.858274748,573687.725207898,1655.4859001050495,-1011.1010564625807,158.91984270828223,76859.76059760687
197.76068160681564,4121155.2338992907,-5102252.828643654,573744.8827806012,1657.2795286446117,-1005.413658082439,158.62435001437507,76733.76143761528
198.12067920679164,4121752.174387303,-5102613.750720882,573801.9339822044,1659.0797205543208,-999.721579244763,158.3288881589728,76607.76227762368
198.48067680676763,4122349.7641242105,-5102972.622818077,573858.8788237511,1660.8864940382553,-994.0248010330795,158.0334568184725,76481.76311763209
198.84067440674363,4122948.005482655,-5103329.443240057,573915.7173161682,1662.699867397025,-988.3233044404926,157.73805566823688,76355.76395764049
199.20067200671963,4123546.9008418843,-5103684.210284781,573972.4494702657,1664.519859028396,-982.617070369072,157.44268438258567,76229.7647976489
199.56066960669563,4124146.4525877866,-5104036.922243317,574029.0752967357,1666.3464874279193,-976.9060796292355,157.1473426347869,76103.7656376573
199.92066720667162,4124746.6631129268,-5104387.577399808,574085.5948061531,1668.1797711895645,-971.1903129391267,156.85203009704827,75977.7664776657
200.28066480664762,4125347.534816581,-5104736.174031438,574142.008008974,1670.0197290063595,-965.4697509239883,156.55674644050828,75851.76731767411
200.64066240662362,4125949.070104772,-5105082.710408401,574198.3149155364,1671.866379671036,-959.7443741155287,156.26149133522733,75725.76815768251
201.00066000659962,4126551.271390308,-5105427.184793863,574254.5155360592,1673.7197420766788,-954.0141629512844,155.96626445017884,75599.76899769092
201.36065760657561,4127154.141092815,-5105769.595443934,574310.6098806416,1675.579835217382,-948.2790977739771,155.6710654532401,75473.76983769932
201.7206552065516,4127757.681638775,-5106109.940607628,574366.5979592635,1677.4466781889098,-942.5391588308644,155.37589401118325,75347.77067770773
202.0806528065276,4128361.895461564,-5106448.21852683,574422.4797817844,1679.3202901893635,-936.7943262730859,155.0807497896661,75221.77151771613
202.4406504065036,4128966.785001487,-5106784.427436264,574478.2553579432,1681.2006905198534,-931.0445801550039,154.7856324532228,75095.77235772453
202.8006480064796,4129572.3527058163,-5107118.565563455,574533.924697358,1683.0878985851768,-925.2899004335382,154.49054166525457,74969.77319773294
203.1606456064556,4130178.601028829,-5107450.631128696,574589.4878095255,1684.9819338945024,-919.5302669674946,154.19547708802023,74843.77403774134
203.5206432064316,4130785.532431843,-5107780.622345009,574644.9447038203,1686.8828160620585,-913.7656595168897,153.9004383826267,74717.77487774975
203.8806408064076,4131393.1493832585,-5108108.537418114,574700.2953894952,1688.790564807829,-907.9960577422676,153.60542520901947,74591.77571775815
204.2406384063836,4132001.4543585917,-5108434.374546391,574755.5398756802,1690.7051999582548,-902.2214412040122,153.31043722597286,74465.77655776656
204.6006360063596,4132610.449840517,-5108758.131920842,574810.6781713823,1692.62674144694,-896.441789361654,153.01547409108036,74339.77739777496
204.9606336063356,4133220.1383189033,-5109079.807725059,574865.7102854848,1694.555209315366,-890.6570815731694,152.7205354607447,74213.77823778336
205.3206312063116,4133830.522290855,-5109399.40013518,574920.6362267473,1696.49062371361,-884.867297094276,152.42562099016803,74087.77907779177
205.6806288062876,4134441.6042607496,-5109716.9073198605,574975.456003805,1698.4330049010705,-879.0724150777198,152.13073033334183,73961.77991780017
206.04062640626358,4135053.386740277,-5110032.327440232,575030.1696251684,1700.3823732471988,-873.2724145725584,151.8358631430369,73835.78075780858
206.40062400623958,4135665.872248481,-5110345.658649863,575084.7770992228,1702.338749232237,-867.4672745234363,151.54101907079317,73709.78159781698
206.76062160621558,4136279.063311798,-5110656.899094724,575139.2784342275,1704.3021534479617,-861.6569737698551,151.2461977669094,73583.78243782539
207.12061920619158,4136892.9624640974,-5110966.04691315,575193.673638316,1706.2726065984348,-855.8414910454367,150.95139888043286,73457.78327783379
207.48061680616757,4137507.5722467224,-5111273.100235799,575247.9627194952,1708.2501295007603,-850.0208049771807,150.65662205914887,73331.7841178422
207.84061440614357,4138122.895208531,-5111578.057185618,575302.1456856449,1710.2347430858476,-844.1948940847152,150.36186694957033,73205.7849578506
208.20061200611957,4138738.933905937,-5111880.9158777995,575356.2225445175,1712.226468399182,-838.3637367795411,150.06713319692696,73079.785797859
208.56060960609557,4139355.69090295,-5112181.674419745,575410.1933037373,1714.225326601601,-832.5273113642694,149.77242044515475,72953.78663786741
208.92060720607157,4139973.16877122,-5112480.330911025,575464.0579708004,1716.2313389700776,-826.6855960318528,149.477728336885,72827.78747787581
209.28060480604756,4140591.3700900767,-5112776.883443342,575517.8165530738,1718.2445268985107,-820.83856886481,149.18305651343357,72701.78831788422
209.64060240602356,4141210.297446573,-5113071.330100484,575571.4690577952,1720.2649118985225,-814.9862078344432,148.8884046147897,72575.78915789262
